result_id,exam_id,student_id,marks_obtained,grade,pass_fail
4134,34,370,98.45,A+,Pass
4135,34,4,93.89,A+,Pass
4136,34,470,89.62,A,Pass
4137,34,83,21.34,F,Fail
4138,34,151,92.56,A+,Pass
4139,34,362,66.8,C,Pass
4140,34,9,78.34,B,Pass
4141,34,102,83.05,A,Pass
4142,34,497,51.95,D,Pass
4143,34,403,68.43,C,Pass
4144,34,241,32.29,F,Fail
4145,34,98,53.95,D,Pass
4146,34,121,37.31,F,Fail
4147,34,451,33.05,F,Fail
4148,34,381,68.14,C,Pass
4149,34,286,31.81,F,Fail
4150,34,279,56.25,D,Pass
4151,34,211,55.71,D,Pass
4152,34,380,23.86,F,Fail
4153,34,410,27.7,F,Fail
4154,34,152,66.15,C,Pass
4155,34,323,90.34,A+,Pass
4156,34,118,43.08,D,Pass
4157,34,328,56.72,D,Pass
4158,34,450,56.92,D,Pass
4159,34,155,65.46,C,Pass
4160,34,19,79.63,B,Pass
4161,34,199,29.48,F,Fail
4162,34,407,24.37,F,Fail
4163,34,443,77.83,B,Pass
4164,34,265,23.94,F,Fail
4165,34,397,39.66,F,Fail
4166,34,327,35.23,F,Fail
4167,34,459,64.23,C,Pass
4168,34,251,36.62,F,Fail
4169,34,442,21.23,F,Fail
4170,34,337,31.4,F,Fail
4171,34,438,39.93,F,Fail
4172,34,234,35.41,F,Fail
4173,34,491,21.12,F,Fail
4174,34,165,29.79,F,Fail
4175,34,261,66.55,C,Pass
4176,34,316,42.57,D,Pass
4177,34,427,54.19,D,Pass
4178,34,18,79.51,B,Pass
4179,34,489,73.84,B,Pass
4180,34,414,86.47,A,Pass
4181,34,332,67.21,C,Pass
4182,34,208,65.74,C,Pass
4183,34,87,91.19,A+,Pass
4184,34,354,56.29,D,Pass
4185,34,281,67.41,C,Pass
4186,34,254,54.94,D,Pass
4187,34,275,45.57,D,Pass
4188,34,205,81.93,A,Pass
4189,34,461,81.87,A,Pass
4190,34,366,57.27,D,Pass
4191,34,486,75.09,B,Pass
4192,34,221,59.35,D,Pass
4193,34,239,24.07,F,Fail
4194,34,247,82.88,A,Pass
4195,34,10,78.66,B,Pass
4196,34,333,66.5,C,Pass
4197,34,295,86.85,A,Pass
4198,34,107,77.36,B,Pass
4199,34,72,42.55,D,Pass
4200,34,44,22.75,F,Fail
4201,34,314,23.73,F,Fail
4202,34,349,26.72,F,Fail
4203,34,249,87.89,A,Pass
4204,34,448,42.18,D,Pass
4205,34,209,81.77,A,Pass
4206,34,291,73.94,B,Pass
4207,34,495,43.86,D,Pass
4208,34,218,78.35,B,Pass
4209,34,425,47.2,D,Pass
4210,34,494,89.71,A,Pass
4211,34,296,76.22,B,Pass
4212,34,355,61.29,C,Pass
4213,34,259,78.62,B,Pass
4214,34,302,33.37,F,Fail
4215,34,422,20.5,F,Fail
4216,34,471,20.9,F,Fail
4217,34,304,52.36,D,Pass
4218,34,68,51.31,D,Pass
4219,34,85,50.87,D,Pass
4220,34,70,55.13,D,Pass
4221,34,146,29.75,F,Fail
4222,34,77,98.32,A+,Pass
4223,34,324,31.4,F,Fail
4224,34,225,45.07,D,Pass
4225,34,404,59.63,D,Pass
4226,34,476,87.87,A,Pass
4227,34,446,96.71,A+,Pass
4228,34,176,83.44,A,Pass
4229,34,473,72.71,B,Pass
4230,35,94,78.95,B,Pass
4231,35,8,37.29,F,Fail
4232,35,58,61.7,C,Pass
4233,35,92,81.67,A,Pass
4234,35,4,76.73,B,Pass
4235,35,145,88.51,A,Pass
4236,35,11,80.85,A,Pass
4237,35,179,64.94,C,Pass
4238,35,90,70.43,B,Pass
4239,35,149,46.39,D,Pass
4240,35,426,85.24,A,Pass
4241,35,290,87.64,A,Pass
4242,35,422,76.11,B,Pass
4243,35,412,25.42,F,Fail
4244,35,280,27.45,F,Fail
4245,35,264,54.26,D,Pass
4246,35,95,32.19,F,Fail
4247,35,428,36.32,F,Fail
4248,35,310,22.9,F,Fail
4249,35,460,39.77,F,Fail
4250,35,403,99.49,A+,Pass
4251,35,330,34.43,F,Fail
4252,35,387,80.83,A,Pass
4253,35,6,71.42,B,Pass
4254,35,40,51.65,D,Pass
4255,35,484,94.69,A+,Pass
4256,35,101,37.3,F,Fail
4257,35,289,44.05,D,Pass
4258,35,214,35.85,F,Fail
4259,35,116,47.77,D,Pass
4260,35,388,73.36,B,Pass
4261,35,419,93.25,A+,Pass
4262,35,127,33.98,F,Fail
4263,35,73,50.43,D,Pass
4264,35,190,45.18,D,Pass
4265,35,24,70.81,B,Pass
4266,35,23,57.11,D,Pass
4267,35,306,36.24,F,Fail
4268,35,275,94.25,A+,Pass
4269,35,311,84.94,A,Pass
4270,35,424,24.08,F,Fail
4271,35,431,42.9,D,Pass
4272,35,170,49.34,D,Pass
4273,35,455,41.72,D,Pass
4274,35,155,89.67,A,Pass
4275,35,258,40.9,D,Pass
4276,35,158,43.02,D,Pass
4277,35,148,29.72,F,Fail
4278,35,332,93.4,A+,Pass
4279,35,15,55.72,D,Pass
4280,35,66,44.3,D,Pass
4281,35,166,66.88,C,Pass
4282,35,287,35.08,F,Fail
4283,35,284,30.26,F,Fail
4284,35,230,21.85,F,Fail
4285,35,227,83.13,A,Pass
4286,35,421,97.32,A+,Pass
4287,35,53,37.58,F,Fail
4288,35,394,78.58,B,Pass
4289,35,265,29.58,F,Fail
4290,35,26,62.16,C,Pass
4291,35,364,91.07,A+,Pass
4292,35,286,53.24,D,Pass
4293,35,267,76.45,B,Pass
4294,35,441,78.69,B,Pass
4295,35,297,29.88,F,Fail
4296,35,167,66.6,C,Pass
4297,35,474,82.76,A,Pass
4298,35,256,55.16,D,Pass
4299,35,2,43.62,D,Pass
4300,35,466,41.36,D,Pass
4301,35,83,45.56,D,Pass
4302,35,10,81.03,A,Pass
4303,35,409,24.8,F,Fail
4304,35,81,96.57,A+,Pass
4305,35,457,59.41,D,Pass
4306,35,279,67.53,C,Pass
4307,35,373,64.2,C,Pass
4308,35,87,93.27,A+,Pass
4309,35,350,99.76,A+,Pass
4310,35,339,81.74,A,Pass
4311,35,251,48.72,D,Pass
4312,35,243,36.75,F,Fail
4313,35,423,40.7,D,Pass
4314,35,341,20.67,F,Fail
4315,35,346,95.63,A+,Pass
4316,35,464,91.89,A+,Pass
4317,35,178,60.47,C,Pass
4318,35,442,35.03,F,Fail
4319,35,67,54.85,D,Pass
4320,35,34,27.43,F,Fail
4321,35,377,58.38,D,Pass
4322,35,335,71.51,B,Pass
4323,35,70,75.34,B,Pass
4324,35,75,97.05,A+,Pass
4325,35,37,68.69,C,Pass
4326,35,490,50.03,D,Pass
4327,35,98,43.73,D,Pass
4328,35,444,43.3,D,Pass
4329,35,393,49.3,D,Pass
4330,35,483,22.1,F,Fail
4331,35,3,64.35,C,Pass
4332,35,196,24.32,F,Fail
4333,35,216,41.7,D,Pass
4334,35,336,79.46,B,Pass
4335,35,135,92.19,A+,Pass
4336,35,254,89.97,A,Pass
4337,35,327,49.07,D,Pass
4338,35,21,37.81,F,Fail
4339,35,176,79.1,B,Pass
4340,35,398,31.32,F,Fail
4341,35,302,67.83,C,Pass
4342,35,390,90.53,A+,Pass
4343,35,122,25.69,F,Fail
4344,35,78,78.94,B,Pass
4345,35,313,55.48,D,Pass
4346,35,430,77.28,B,Pass
4347,35,448,75.74,B,Pass
4348,35,411,79.13,B,Pass
4349,36,479,20.71,F,Fail
4350,36,145,92.34,A+,Pass
4351,36,266,78.29,B,Pass
4352,36,149,80.55,A,Pass
4353,36,141,79.77,B,Pass
4354,36,371,90.61,A+,Pass
4355,36,454,22.75,F,Fail
4356,36,356,45.46,D,Pass
4357,36,16,49.14,D,Pass
4358,36,243,73.09,B,Pass
4359,36,71,53.11,D,Pass
4360,36,143,22.79,F,Fail
4361,36,252,74.08,B,Pass
4362,36,169,61.96,C,Pass
4363,36,460,86.63,A,Pass
4364,36,83,23.04,F,Fail
4365,36,263,95.08,A+,Pass
4366,36,5,70.72,B,Pass
4367,36,153,53.9,D,Pass
4368,36,105,84.82,A,Pass
4369,36,89,92.11,A+,Pass
4370,36,193,30.76,F,Fail
4371,36,396,22.71,F,Fail
4372,36,185,21.8,F,Fail
4373,36,222,60.71,C,Pass
4374,36,178,56.25,D,Pass
4375,36,165,50.21,D,Pass
4376,36,93,84.69,A,Pass
4377,36,215,56.17,D,Pass
4378,36,493,56.21,D,Pass
4379,36,48,95.77,A+,Pass
4380,36,104,99.99,A+,Pass
4381,36,445,77.81,B,Pass
4382,36,258,75.56,B,Pass
4383,36,191,79.3,B,Pass
4384,36,352,89.78,A,Pass
4385,36,82,73.24,B,Pass
4386,36,56,65.65,C,Pass
4387,36,302,87.25,A,Pass
4388,36,208,41.85,D,Pass
4389,36,163,30.01,F,Fail
4390,36,344,69.92,C,Pass
4391,36,168,59.37,D,Pass
4392,36,219,42.3,D,Pass
4393,36,354,85.34,A,Pass
4394,36,500,24.86,F,Fail
4395,36,80,87.43,A,Pass
4396,36,296,77.88,B,Pass
4397,36,446,68.2,C,Pass
4398,36,274,27.12,F,Fail
4399,36,81,92.47,A+,Pass
4400,36,194,72.37,B,Pass
4401,36,369,66.16,C,Pass
4402,36,177,77.11,B,Pass
4403,36,195,86.89,A,Pass
4404,36,299,83.53,A,Pass
4405,36,200,20.48,F,Fail
4406,36,10,67.47,C,Pass
4407,36,362,84.38,A,Pass
4408,36,120,95.92,A+,Pass
4409,36,253,34.92,F,Fail
4410,36,97,70.32,B,Pass
4411,36,347,74.47,B,Pass
4412,36,142,72.54,B,Pass
4413,36,457,67.63,C,Pass
4414,36,212,21.62,F,Fail
4415,36,269,33.09,F,Fail
4416,36,384,31.68,F,Fail
4417,36,257,72.02,B,Pass
4418,36,42,66.27,C,Pass
4419,36,317,27.98,F,Fail
4420,36,232,71.36,B,Pass
4421,36,62,32.48,F,Fail
4422,36,456,61.66,C,Pass
4423,36,111,63.22,C,Pass
4424,36,28,31.64,F,Fail
4425,36,77,71.33,B,Pass
4426,36,471,55.0,D,Pass
4427,36,475,99.78,A+,Pass
4428,36,78,93.96,A+,Pass
4429,36,85,96.95,A+,Pass
4430,36,140,32.26,F,Fail
4431,36,217,76.13,B,Pass
4432,36,61,82.86,A,Pass
4433,36,20,74.8,B,Pass
4434,36,121,30.83,F,Fail
4435,36,124,76.87,B,Pass
4436,36,268,98.74,A+,Pass
4437,36,204,64.05,C,Pass
4438,36,125,64.29,C,Pass
4439,36,470,87.04,A,Pass
4440,36,308,65.34,C,Pass
4441,36,58,66.52,C,Pass
4442,36,455,48.16,D,Pass
4443,36,234,24.44,F,Fail
4444,36,368,81.04,A,Pass
4445,36,382,53.45,D,Pass
4446,36,476,29.89,F,Fail
4447,36,123,34.59,F,Fail
4448,36,39,67.16,C,Pass
4449,36,63,88.85,A,Pass
4450,36,267,75.69,B,Pass
4451,36,74,87.26,A,Pass
4452,36,473,41.05,D,Pass
4453,36,365,80.28,A,Pass
4454,36,255,43.14,D,Pass
4455,36,19,31.17,F,Fail
4456,36,279,53.77,D,Pass
4457,36,364,88.38,A,Pass
4458,36,461,49.57,D,Pass
4459,36,422,66.43,C,Pass
4460,36,330,67.88,C,Pass
4461,36,332,27.14,F,Fail
4462,36,303,96.73,A+,Pass
4463,36,335,41.63,D,Pass
4464,36,320,37.47,F,Fail
4465,36,144,64.2,C,Pass
4466,36,226,68.04,C,Pass
4467,36,34,99.95,A+,Pass
4468,36,339,66.19,C,Pass
4469,36,327,57.15,D,Pass
4470,36,92,80.68,A,Pass
4471,36,404,78.76,B,Pass
4472,36,428,57.89,D,Pass
4473,37,128,81.21,A,Pass
4474,37,248,81.11,A,Pass
4475,37,185,50.43,D,Pass
4476,37,400,27.92,F,Fail
4477,37,465,57.43,D,Pass
4478,37,329,39.09,F,Fail
4479,37,416,53.0,D,Pass
4480,37,170,26.73,F,Fail
4481,37,362,63.52,C,Pass
4482,37,369,58.89,D,Pass
4483,37,475,94.49,A+,Pass
4484,37,17,45.87,D,Pass
4485,37,434,35.27,F,Fail
4486,37,214,33.92,F,Fail
4487,37,68,41.55,D,Pass
4488,37,165,99.74,A+,Pass
4489,37,146,40.23,D,Pass
4490,37,433,93.41,A+,Pass
4491,37,484,87.68,A,Pass
4492,37,219,95.23,A+,Pass
4493,37,193,76.95,B,Pass
4494,37,18,22.71,F,Fail
4495,37,73,91.55,A+,Pass
4496,37,220,53.62,D,Pass
4497,37,213,24.21,F,Fail
4498,37,313,65.22,C,Pass
4499,37,352,97.78,A+,Pass
4500,37,488,35.85,F,Fail
4501,37,354,99.28,A+,Pass
4502,37,291,93.59,A+,Pass
4503,37,90,94.66,A+,Pass
4504,37,404,94.68,A+,Pass
4505,37,497,72.45,B,Pass
4506,37,343,59.03,D,Pass
4507,37,106,87.42,A,Pass
4508,37,97,44.3,D,Pass
4509,37,91,38.29,F,Fail
4510,37,123,72.61,B,Pass
4511,37,172,81.55,A,Pass
4512,37,48,58.41,D,Pass
4513,37,373,50.29,D,Pass
4514,37,57,74.25,B,Pass
4515,37,470,85.99,A,Pass
4516,37,244,22.31,F,Fail
4517,37,395,46.73,D,Pass
4518,37,460,91.14,A+,Pass
4519,37,217,79.94,B,Pass
4520,37,198,42.56,D,Pass
4521,37,301,58.28,D,Pass
4522,37,487,57.82,D,Pass
4523,37,455,86.53,A,Pass
4524,37,410,49.99,D,Pass
4525,37,112,68.41,C,Pass
4526,37,466,88.37,A,Pass
4527,37,263,66.62,C,Pass
4528,37,24,52.64,D,Pass
4529,37,216,56.1,D,Pass
4530,37,190,68.06,C,Pass
4531,37,350,76.58,B,Pass
4532,37,108,27.87,F,Fail
4533,37,121,51.08,D,Pass
4534,37,422,48.76,D,Pass
4535,37,145,23.95,F,Fail
4536,37,341,46.86,D,Pass
4537,37,215,51.21,D,Pass
4538,37,187,81.89,A,Pass
4539,37,458,95.65,A+,Pass
4540,37,83,24.06,F,Fail
4541,37,95,22.3,F,Fail
4542,37,472,62.21,C,Pass
4543,37,180,24.74,F,Fail
4544,37,268,81.36,A,Pass
4545,37,461,49.33,D,Pass
4546,37,292,29.72,F,Fail
4547,37,351,38.84,F,Fail
4548,37,103,20.51,F,Fail
4549,37,323,21.62,F,Fail
4550,37,135,24.6,F,Fail
4551,37,285,38.48,F,Fail
4552,37,397,66.11,C,Pass
4553,37,98,35.19,F,Fail
4554,37,482,63.97,C,Pass
4555,37,76,74.83,B,Pass
4556,37,208,69.1,C,Pass
4557,37,401,81.52,A,Pass
4558,37,462,76.62,B,Pass
4559,37,454,73.45,B,Pass
4560,37,94,27.86,F,Fail
4561,37,393,73.81,B,Pass
4562,37,104,74.4,B,Pass
4563,37,202,33.57,F,Fail
4564,37,260,54.89,D,Pass
4565,37,151,30.59,F,Fail
4566,37,262,78.63,B,Pass
4567,37,55,37.48,F,Fail
4568,37,318,83.46,A,Pass
4569,37,374,97.97,A+,Pass
4570,37,261,57.53,D,Pass
4571,37,265,92.71,A+,Pass
4572,37,43,66.34,C,Pass
4573,37,210,81.2,A,Pass
4574,37,442,88.06,A,Pass
4575,37,348,24.29,F,Fail
4576,37,264,58.24,D,Pass
4577,37,136,43.06,D,Pass
4578,37,245,53.3,D,Pass
4579,37,249,55.91,D,Pass
4580,37,141,49.09,D,Pass
4581,37,230,61.42,C,Pass
4582,37,54,20.36,F,Fail
4583,37,335,70.86,B,Pass
4584,37,278,37.54,F,Fail
4585,37,80,56.18,D,Pass
4586,37,494,54.29,D,Pass
4587,37,307,59.94,D,Pass
4588,37,344,90.25,A+,Pass
4589,37,189,52.01,D,Pass
4590,37,209,34.54,F,Fail
4591,37,283,28.53,F,Fail
4592,38,395,99.07,A+,Pass
4593,38,110,24.79,F,Fail
4594,38,329,27.03,F,Fail
4595,38,117,86.95,A,Pass
4596,38,212,22.7,F,Fail
4597,38,308,57.26,D,Pass
4598,38,447,32.68,F,Fail
4599,38,74,27.02,F,Fail
4600,38,145,86.35,A,Pass
4601,38,384,96.47,A+,Pass
4602,38,348,27.52,F,Fail
4603,38,323,98.37,A+,Pass
4604,38,180,58.17,D,Pass
4605,38,61,85.19,A,Pass
4606,38,87,38.0,F,Fail
4607,38,106,70.29,B,Pass
4608,38,150,53.57,D,Pass
4609,38,385,84.17,A,Pass
4610,38,50,72.95,B,Pass
4611,38,429,98.17,A+,Pass
4612,38,254,72.78,B,Pass
4613,38,299,87.6,A,Pass
4614,38,326,24.42,F,Fail
4615,38,253,49.07,D,Pass
4616,38,481,71.7,B,Pass
4617,38,331,85.23,A,Pass
4618,38,267,20.95,F,Fail
4619,38,36,74.16,B,Pass
4620,38,303,45.37,D,Pass
4621,38,206,65.05,C,Pass
4622,38,409,32.72,F,Fail
4623,38,312,69.59,C,Pass
4624,38,35,79.7,B,Pass
4625,38,238,41.99,D,Pass
4626,38,477,47.2,D,Pass
4627,38,223,27.35,F,Fail
4628,38,157,43.29,D,Pass
4629,38,455,25.48,F,Fail
4630,38,295,85.82,A,Pass
4631,38,360,69.78,C,Pass
4632,38,291,48.25,D,Pass
4633,38,350,31.44,F,Fail
4634,38,165,63.45,C,Pass
4635,38,227,45.09,D,Pass
4636,38,344,24.12,F,Fail
4637,38,327,60.07,C,Pass
4638,38,142,63.66,C,Pass
4639,38,486,49.91,D,Pass
4640,38,284,94.23,A+,Pass
4641,38,375,21.05,F,Fail
4642,38,397,64.49,C,Pass
4643,38,219,97.26,A+,Pass
4644,38,200,34.17,F,Fail
4645,38,378,47.01,D,Pass
4646,38,45,37.4,F,Fail
4647,38,210,81.37,A,Pass
4648,38,438,55.38,D,Pass
4649,38,440,48.77,D,Pass
4650,38,193,88.35,A,Pass
4651,38,195,77.95,B,Pass
4652,38,130,89.24,A,Pass
4653,38,339,61.91,C,Pass
4654,38,379,75.61,B,Pass
4655,38,383,97.71,A+,Pass
4656,38,76,99.66,A+,Pass
4657,38,347,55.4,D,Pass
4658,38,121,27.2,F,Fail
4659,38,372,28.98,F,Fail
4660,38,432,89.94,A,Pass
4661,38,56,76.27,B,Pass
4662,38,319,61.79,C,Pass
4663,38,168,42.06,D,Pass
4664,38,101,30.55,F,Fail
4665,38,138,93.1,A+,Pass
4666,38,340,84.9,A,Pass
4667,38,204,80.49,A,Pass
4668,38,472,92.81,A+,Pass
4669,38,311,47.78,D,Pass
4670,38,487,86.94,A,Pass
4671,38,246,33.84,F,Fail
4672,38,463,50.07,D,Pass
4673,38,415,66.64,C,Pass
4674,38,357,76.34,B,Pass
4675,38,428,56.38,D,Pass
4676,38,64,78.91,B,Pass
4677,38,128,39.36,F,Fail
4678,38,492,60.31,C,Pass
4679,38,435,81.17,A,Pass
4680,38,249,80.3,A,Pass
4681,38,86,71.38,B,Pass
4682,38,424,22.78,F,Fail
4683,38,176,23.43,F,Fail
4684,38,23,43.17,D,Pass
4685,38,208,61.99,C,Pass
4686,38,416,53.98,D,Pass
4687,38,461,47.92,D,Pass
4688,38,111,93.35,A+,Pass
4689,38,169,54.59,D,Pass
4690,38,222,54.12,D,Pass
4691,38,413,72.71,B,Pass
4692,38,245,97.3,A+,Pass
4693,38,202,28.76,F,Fail
4694,38,287,99.5,A+,Pass
4695,38,478,60.49,C,Pass
4696,38,406,29.48,F,Fail
4697,38,490,88.67,A,Pass
4698,38,306,81.08,A,Pass
4699,38,309,89.88,A,Pass
4700,38,6,43.88,D,Pass
4701,38,365,95.77,A+,Pass
4702,38,290,94.03,A+,Pass
4703,38,39,66.09,C,Pass
4704,38,72,57.56,D,Pass
4705,38,396,60.44,C,Pass
4706,38,230,93.65,A+,Pass
4707,38,411,37.33,F,Fail
4708,38,2,34.26,F,Fail
4709,38,465,46.62,D,Pass
4710,38,173,91.04,A+,Pass
4711,38,218,39.2,F,Fail
4712,38,43,28.23,F,Fail
4713,38,423,23.12,F,Fail
4714,38,201,80.23,A,Pass
4715,38,364,36.04,F,Fail
4716,39,243,52.29,D,Pass
4717,39,435,48.97,D,Pass
4718,39,357,84.89,A,Pass
4719,39,453,79.31,B,Pass
4720,39,6,76.22,B,Pass
4721,39,103,73.58,B,Pass
4722,39,132,40.16,D,Pass
4723,39,218,54.15,D,Pass
4724,39,120,40.03,D,Pass
4725,39,436,98.35,A+,Pass
4726,39,374,64.41,C,Pass
4727,39,449,36.59,F,Fail
4728,39,56,93.24,A+,Pass
4729,39,2,57.39,D,Pass
4730,39,235,72.5,B,Pass
4731,39,118,29.62,F,Fail
4732,39,135,94.4,A+,Pass
4733,39,226,82.21,A,Pass
4734,39,1,91.89,A+,Pass
4735,39,344,96.43,A+,Pass
4736,39,308,33.97,F,Fail
4737,39,82,22.0,F,Fail
4738,39,366,21.7,F,Fail
4739,39,107,22.75,F,Fail
4740,39,247,95.95,A+,Pass
4741,39,486,86.25,A,Pass
4742,39,468,34.0,F,Fail
4743,39,464,70.17,B,Pass
4744,39,354,75.14,B,Pass
4745,39,23,60.48,C,Pass
4746,39,224,23.9,F,Fail
4747,39,369,61.35,C,Pass
4748,39,94,56.23,D,Pass
4749,39,337,65.16,C,Pass
4750,39,64,69.15,C,Pass
4751,39,65,67.41,C,Pass
4752,39,467,90.56,A+,Pass
4753,39,305,34.67,F,Fail
4754,39,444,93.81,A+,Pass
4755,39,112,21.36,F,Fail
4756,39,53,84.51,A,Pass
4757,39,428,90.95,A+,Pass
4758,39,395,32.44,F,Fail
4759,39,63,51.66,D,Pass
4760,39,372,93.86,A+,Pass
4761,39,433,79.62,B,Pass
4762,39,214,59.44,D,Pass
4763,39,55,52.44,D,Pass
4764,39,335,20.57,F,Fail
4765,39,201,50.21,D,Pass
4766,39,392,24.48,F,Fail
4767,39,219,24.84,F,Fail
4768,39,183,24.77,F,Fail
4769,39,471,49.02,D,Pass
4770,39,13,44.02,D,Pass
4771,39,16,81.04,A,Pass
4772,39,306,63.94,C,Pass
4773,39,494,43.72,D,Pass
4774,39,51,45.52,D,Pass
4775,39,74,87.63,A,Pass
4776,39,443,80.9,A,Pass
4777,39,18,58.68,D,Pass
4778,39,322,75.69,B,Pass
4779,39,404,76.91,B,Pass
4780,39,253,48.14,D,Pass
4781,39,309,69.02,C,Pass
4782,39,35,54.29,D,Pass
4783,39,145,27.08,F,Fail
4784,39,184,48.05,D,Pass
4785,39,229,28.51,F,Fail
4786,39,154,36.46,F,Fail
4787,39,27,93.65,A+,Pass
4788,39,490,28.29,F,Fail
4789,39,175,65.11,C,Pass
4790,39,421,91.53,A+,Pass
4791,39,265,51.67,D,Pass
4792,39,409,57.13,D,Pass
4793,39,203,56.81,D,Pass
4794,39,281,92.11,A+,Pass
4795,39,81,38.69,F,Fail
4796,39,98,81.53,A,Pass
4797,39,318,30.82,F,Fail
4798,39,320,57.86,D,Pass
4799,39,474,78.85,B,Pass
4800,39,355,41.67,D,Pass
4801,39,111,82.53,A,Pass
4802,39,476,50.75,D,Pass
4803,39,264,52.31,D,Pass
4804,39,386,69.94,C,Pass
4805,39,233,55.09,D,Pass
4806,39,447,46.27,D,Pass
4807,39,212,93.74,A+,Pass
4808,39,208,86.54,A,Pass
4809,39,340,58.27,D,Pass
4810,39,316,49.82,D,Pass
4811,39,76,97.33,A+,Pass
4812,39,140,62.14,C,Pass
4813,39,116,69.9,C,Pass
4814,39,174,51.65,D,Pass
4815,39,80,35.42,F,Fail
4816,39,188,30.89,F,Fail
4817,39,361,51.95,D,Pass
4818,39,417,62.42,C,Pass
4819,39,150,88.25,A,Pass
4820,39,328,66.63,C,Pass
4821,39,104,31.93,F,Fail
4822,39,195,32.72,F,Fail
4823,39,87,29.4,F,Fail
4824,39,106,70.81,B,Pass
4825,39,407,48.69,D,Pass
4826,39,499,58.57,D,Pass
4827,39,311,23.94,F,Fail
4828,39,414,63.94,C,Pass
4829,39,100,30.42,F,Fail
4830,39,334,35.66,F,Fail
4831,39,189,40.17,D,Pass
4832,39,465,98.87,A+,Pass
4833,39,261,69.7,C,Pass
4834,39,294,37.22,F,Fail
4835,39,221,81.17,A,Pass
4836,39,477,51.14,D,Pass
4837,39,97,56.69,D,Pass
4838,39,418,96.71,A+,Pass
4839,39,457,29.36,F,Fail
4840,39,319,28.57,F,Fail
4841,39,146,34.24,F,Fail
4842,39,339,49.2,D,Pass
4843,39,69,49.75,D,Pass
4844,39,211,81.3,A,Pass
4845,39,426,92.26,A+,Pass
4846,39,297,32.88,F,Fail
4847,39,109,66.68,C,Pass
4848,39,34,86.32,A,Pass
4849,39,431,52.54,D,Pass
4850,39,394,31.36,F,Fail
4851,39,388,71.37,B,Pass
4852,39,289,29.25,F,Fail
4853,39,99,67.22,C,Pass
4854,39,197,95.05,A+,Pass
4855,39,72,41.05,D,Pass
4856,39,192,59.0,D,Pass
4857,39,245,68.7,C,Pass
4858,39,352,99.3,A+,Pass
4859,39,60,27.99,F,Fail
4860,39,271,89.31,A,Pass
4861,39,478,86.64,A,Pass
4862,39,446,66.52,C,Pass
4863,39,292,67.93,C,Pass
4864,40,152,76.33,B,Pass
4865,40,56,41.01,D,Pass
4866,40,314,45.72,D,Pass
4867,40,214,74.27,B,Pass
4868,40,448,74.39,B,Pass
4869,40,254,20.59,F,Fail
4870,40,230,74.91,B,Pass
4871,40,391,46.59,D,Pass
4872,40,481,49.23,D,Pass
4873,40,457,47.01,D,Pass
4874,40,114,21.82,F,Fail
4875,40,427,98.62,A+,Pass
4876,40,102,42.06,D,Pass
4877,40,75,62.89,C,Pass
4878,40,304,75.81,B,Pass
4879,40,333,32.05,F,Fail
4880,40,244,40.83,D,Pass
4881,40,210,76.49,B,Pass
4882,40,294,91.57,A+,Pass
4883,40,162,50.65,D,Pass
4884,40,377,66.71,C,Pass
4885,40,158,62.08,C,Pass
4886,40,28,95.49,A+,Pass
4887,40,197,93.32,A+,Pass
4888,40,130,90.33,A+,Pass
4889,40,62,36.94,F,Fail
4890,40,183,99.97,A+,Pass
4891,40,77,77.1,B,Pass
4892,40,263,86.19,A,Pass
4893,40,258,65.85,C,Pass
4894,40,83,23.12,F,Fail
4895,40,274,44.78,D,Pass
4896,40,143,22.21,F,Fail
4897,40,447,43.38,D,Pass
4898,40,134,71.63,B,Pass
4899,40,147,56.13,D,Pass
4900,40,317,52.73,D,Pass
4901,40,285,61.37,C,Pass
4902,40,487,57.79,D,Pass
4903,40,423,78.28,B,Pass
4904,40,342,38.93,F,Fail
4905,40,74,76.86,B,Pass
4906,40,22,28.27,F,Fail
4907,40,404,50.79,D,Pass
4908,40,111,98.17,A+,Pass
4909,40,335,87.15,A,Pass
4910,40,35,45.32,D,Pass
4911,40,23,23.98,F,Fail
4912,40,261,57.47,D,Pass
4913,40,428,49.62,D,Pass
4914,40,433,51.72,D,Pass
4915,40,139,72.57,B,Pass
4916,40,262,24.28,F,Fail
4917,40,36,31.01,F,Fail
4918,40,195,75.13,B,Pass
4919,40,248,44.43,D,Pass
4920,40,176,95.49,A+,Pass
4921,40,82,76.63,B,Pass
4922,40,293,84.68,A,Pass
4923,40,301,45.0,D,Pass
4924,40,40,24.57,F,Fail
4925,40,15,69.68,C,Pass
4926,40,279,58.3,D,Pass
4927,40,276,61.33,C,Pass
4928,40,193,36.88,F,Fail
4929,40,497,76.64,B,Pass
4930,40,386,39.7,F,Fail
4931,40,93,27.06,F,Fail
4932,40,103,48.88,D,Pass
4933,40,129,35.4,F,Fail
4934,40,34,52.02,D,Pass
4935,40,412,79.42,B,Pass
4936,40,70,78.24,B,Pass
4937,40,421,31.91,F,Fail
4938,40,486,95.95,A+,Pass
4939,40,86,27.81,F,Fail
4940,40,201,78.17,B,Pass
4941,40,435,60.16,C,Pass
4942,40,236,64.4,C,Pass
4943,40,429,73.56,B,Pass
4944,40,432,55.76,D,Pass
4945,40,461,80.78,A,Pass
4946,40,385,53.59,D,Pass
4947,40,472,95.74,A+,Pass
4948,40,463,47.81,D,Pass
4949,40,224,70.2,B,Pass
